,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_neighbors__algorithm,param_neighbors__n_neighbors,param_neighbors__weights,param_preprocessing__getlemmas,param_preprocessing__getstemmer,param_preprocessing__removestopwords,param_tfidf__analyzer,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
198,0.25527159372965497,0.005377685354086098,0.146563450495402,0.012731315781351839,ball_tree,3,distance,True,False,False,word,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 1)}",0.5625,0.528052805280528,0.594059405940594,0.561537403740374,0.026955676907887655,826
199,0.28121574719746906,0.010132137706455204,0.14531930287679037,0.004894988046458833,ball_tree,3,distance,True,False,False,word,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 2)}",0.5592105263157895,0.5247524752475248,0.6006600660066007,0.561541022523305,0.031032928674144082,808
200,0.31110135714213055,0.014335207854688,0.15152478218078613,0.0038149820211544018,ball_tree,3,distance,True,False,False,word,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 3)}",0.5657894736842105,0.5214521452145214,0.594059405940594,0.560433674946442,0.029882737632570672,934
201,0.3217708269755046,0.0016307515859506018,0.1575923760732015,0.012193359984506562,ball_tree,3,distance,True,False,False,word,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 4)}",0.5657894736842105,0.5247524752475248,0.594059405940594,0.5615337849574432,0.028454007631355176,835
202,0.3545035521189372,0.015375075748028167,0.1677709420522054,0.00523974750728747,ball_tree,3,distance,True,False,False,word,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 5)}",0.5592105263157895,0.5313531353135313,0.5874587458745875,0.5593408025013028,0.022905204838211,985
203,0.28753185272216797,0.00611533369692933,0.1414632797241211,0.002786186248763771,ball_tree,3,distance,True,False,False,word,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (2, 3)}",0.5493421052631579,0.5412541254125413,0.5676567656765676,0.552750998784089,0.011045067360762788,1384
204,0.2637520631154378,0.011545556769254511,0.1485893726348877,0.006238381015771545,ball_tree,3,distance,True,False,False,char,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 1)}",0.5756578947368421,0.570957095709571,0.5511551155115512,0.5659233686526548,0.010617606557144776,589
205,0.30637486775716144,0.012885322988761027,0.18469850222269693,0.00185157700647269,ball_tree,3,distance,True,False,False,char,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 2)}",0.5625,0.49504950495049505,0.5610561056105611,0.539535203520352,0.03146166175615539,2053
206,0.3647981484731038,0.011703693728874661,0.23302229245503744,0.0014832710764661357,ball_tree,3,distance,True,False,False,char,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 3)}",0.555921052631579,0.5346534653465347,0.5577557755775577,0.5494434311852238,0.010484873841374805,1540
207,0.45543710390726727,0.006119742245149407,0.2738700707753499,0.005615150920903492,ball_tree,3,distance,True,False,False,char,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 4)}",0.569078947368421,0.5247524752475248,0.5874587458745875,0.560430056163511,0.026320101105357766,940
208,0.5837278366088867,0.014972966133587068,0.3173098564147949,0.01804906739783973,ball_tree,3,distance,True,False,False,char,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 5)}",0.5592105263157895,0.5115511551155115,0.6072607260726073,0.5593408025013028,0.039073377314238066,985
209,0.3480347792307536,0.011433427504814693,0.22324609756469727,0.015142376503730029,ball_tree,3,distance,True,False,False,char,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (2, 3)}",0.5526315789473685,0.5346534653465347,0.5742574257425742,0.5538474900121592,0.016191093221292526,1336
210,0.2841187318166097,0.0055351216531148145,0.16759713490804037,0.008702507767920892,ball_tree,3,distance,True,False,False,char_wb,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 1)}",0.5592105263157895,0.5676567656765676,0.5445544554455446,0.5571405824793007,0.009544376533410372,1141
211,0.3379668394724528,0.012215633863381228,0.2032961050669352,0.0031474673220933534,ball_tree,3,distance,True,False,False,char_wb,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 2)}",0.5657894736842105,0.48184818481848185,0.5412541254125413,0.5296305946384111,0.03524074199798472,2386
212,0.3976011276245117,0.010382366898812443,0.23918708165486655,0.006394478642725022,ball_tree,3,distance,True,False,False,char_wb,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 3)}",0.5953947368421053,0.5181518151815182,0.570957095709571,0.5615012159110648,0.032235358265303916,859
213,0.4566761652628581,0.005989115222655843,0.2708035310109456,0.005516108993646472,ball_tree,3,distance,True,False,False,char_wb,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 4)}",0.5822368421052632,0.5445544554455446,0.5874587458745875,0.5714166811417984,0.019113720146557548,289
214,0.5168333848317465,0.013011924556718305,0.3042451540629069,0.012380313470734306,ball_tree,3,distance,True,False,False,char_wb,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 5)}",0.5625,0.5346534653465347,0.6171617161716172,0.571438393839384,0.03427169898399781,271
215,0.3508888880411784,0.005468398787579939,0.20531066258748373,0.002545359708262533,ball_tree,3,distance,True,False,False,char_wb,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (2, 3)}",0.5592105263157895,0.5511551155115512,0.594059405940594,0.5681416825893115,0.0186193214805028,412
216,0.4267864227294922,0.007634953165163865,0.21692911783854166,0.002948469556448097,ball_tree,3,distance,False,True,True,word,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 1)}",0.5592105263157895,0.5478547854785478,0.6039603960396039,0.5703419026113138,0.024219696361730637,304
217,0.43558335304260254,0.01150982935559125,0.2143078645070394,0.004967933885794602,ball_tree,3,distance,False,True,True,word,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 2)}",0.5657894736842105,0.5379537953795379,0.5973597359735974,0.5670343350124486,0.02426834294935328,496
218,0.44271167119344074,0.010714229800230795,0.21822126706441244,0.006303809850911547,ball_tree,3,distance,False,True,True,word,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 3)}",0.5625,0.5313531353135313,0.6006600660066007,0.5648377337733773,0.028342681711744356,613
219,0.460768461227417,0.004773145400001958,0.22161221504211426,0.0036650983060751243,ball_tree,3,distance,False,True,True,word,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 4)}",0.555921052631579,0.5379537953795379,0.5973597359735974,0.5637448613282381,0.024875361724105902,676
220,0.4707911014556885,0.008883237221246159,0.22832504908243814,0.0067503216204307485,ball_tree,3,distance,False,True,True,word,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 5)}",0.5592105263157895,0.5346534653465347,0.594059405940594,0.562641132534306,0.024373390391109185,757
221,0.439530611038208,0.009206738549553504,0.22926815350850424,0.008126441992668598,ball_tree,3,distance,False,True,True,word,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (2, 3)}",0.5723684210526315,0.5412541254125413,0.5544554455445545,0.5560259973365758,0.012750812339959653,1216
222,0.4207143783569336,0.015418446931990947,0.2206578254699707,0.008823035596194177,ball_tree,3,distance,False,True,True,char,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 1)}",0.5526315789473685,0.5478547854785478,0.5181518151815182,0.5395460598691448,0.015253190229729475,2041
223,0.4492364724477132,0.008191804656837677,0.24874409039815268,0.001443288831715334,ball_tree,3,distance,False,True,True,char,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 2)}",0.5493421052631579,0.5643564356435643,0.5610561056105611,0.5582515488390944,0.00644239516568611,1048
224,0.5087875525156657,0.012778556922434299,0.2782736619313558,0.004735731446062708,ball_tree,3,distance,False,True,True,char,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 3)}",0.5855263157894737,0.5478547854785478,0.6006600660066007,0.578013722424874,0.02220253299675452,103
225,0.5542464256286621,0.01005603253707628,0.3203109900156657,0.011302679348716175,ball_tree,3,distance,False,True,True,char,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 4)}",0.5921052631578947,0.5247524752475248,0.6303630363036303,0.5824069249030166,0.04365730924160637,28
226,0.6609447002410889,0.014839224005227664,0.3613591988881429,0.020064844152041576,ball_tree,3,distance,False,True,True,char,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 5)}",0.5789473684210527,0.5412541254125413,0.6336633663366337,0.5846216200567426,0.03793867684180693,10
227,0.9395173390706381,0.22709074877916915,0.48044538497924805,0.10978218297528093,ball_tree,3,distance,False,True,True,char,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (2, 3)}",0.555921052631579,0.5379537953795379,0.594059405940594,0.562644751317237,0.02339324656275627,751
228,0.7792004744211832,0.1465728876648647,0.39951594670613605,0.03437809719228791,ball_tree,3,distance,False,True,True,char_wb,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 1)}",0.5592105263157895,0.5346534653465347,0.5214521452145214,0.5384387122922818,0.015645444633659675,2098
229,0.6730039914449056,0.09039901064310374,0.3218955993652344,0.009744357823649654,ball_tree,3,distance,False,True,True,char_wb,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 2)}",0.5592105263157895,0.5511551155115512,0.5577557755775577,0.5560404724682995,0.0035051494855172925,1198
230,0.704699436823527,0.03616444280906032,0.3505879243214925,0.010965850236254347,ball_tree,3,distance,False,True,True,char_wb,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 3)}",0.5789473684210527,0.5445544554455446,0.5841584158415841,0.5692200799027272,0.017570496600870972,379
231,0.7061920166015625,0.03422343856861126,0.3893885612487793,0.012969757172110054,ball_tree,3,distance,False,True,True,char_wb,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 4)}",0.555921052631579,0.5445544554455446,0.6138613861386139,0.5714456314052457,0.030349322563535817,262
232,0.7853097120920817,0.04315939992294964,0.412139097849528,0.005134702193625598,ball_tree,3,distance,False,True,True,char_wb,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 5)}",0.5625,0.5544554455445545,0.6072607260726073,0.5747387238723872,0.023229854131124657,166
233,0.6602836449941,0.014855124504888823,0.3526664574940999,0.011964428786435817,ball_tree,3,distance,False,True,True,char_wb,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (2, 3)}",0.5328947368421053,0.5511551155115512,0.6006600660066007,0.5615699727867524,0.02862850442292567,790
234,0.6761012077331543,0.0530208597355952,0.3591274420420329,0.05105116047224775,ball_tree,3,distance,False,True,False,word,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 1)}",0.5592105263157895,0.5247524752475248,0.5973597359735974,0.5604409125123039,0.029654555188935148,901
235,0.5998648802439371,0.01137438692612928,0.3232472737630208,0.034501229807846936,ball_tree,3,distance,False,True,False,word,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 2)}",0.5657894736842105,0.5478547854785478,0.5907590759075908,0.5681344450234497,0.017593913762838694,424
236,0.6650423208872477,0.01219193311256987,0.3167875607808431,0.01412237832693946,ball_tree,3,distance,False,True,False,word,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 3)}",0.5526315789473685,0.5643564356435643,0.594059405940594,0.5703491401771755,0.01743560711237268,295
237,0.6938697497049967,0.05317076483876848,0.34560926755269367,0.023839305886007172,ball_tree,3,distance,False,True,False,word,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 4)}",0.5592105263157895,0.5676567656765676,0.5874587458745875,0.5714420126223149,0.011838821672523848,265
238,0.7666213512420654,0.08982478838738008,0.37802402178446454,0.037820696395868963,ball_tree,3,distance,False,True,False,word,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 5)}",0.5592105263157895,0.5676567656765676,0.5775577557755776,0.5681416825893116,0.0074980693302444,409
239,0.6608063379923502,0.03155132615444533,0.33786702156066895,0.020921084876247793,ball_tree,3,distance,False,True,False,word,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (2, 3)}",0.5592105263157895,0.5610561056105611,0.594059405940594,0.5714420126223149,0.016010650645088866,265
240,0.6327959696451823,0.06574218873840738,0.33204468091328937,0.01941464068716437,ball_tree,3,distance,False,True,False,char,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 1)}",0.5427631578947368,0.49174917491749176,0.5478547854785478,0.5274557060969255,0.0253337514594524,2443
241,0.6475928624471029,0.016912111243169763,0.3892498016357422,0.026535184421212457,ball_tree,3,distance,False,True,False,char,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 2)}",0.555921052631579,0.5082508250825083,0.5643564356435643,0.5428427711192172,0.02470143004759924,1888
242,0.7158888975779215,0.017811280144479726,0.41411105791727704,0.03143753952477384,ball_tree,3,distance,False,True,False,char,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 3)}",0.5953947368421053,0.5412541254125413,0.5577557755775577,0.5648015459440681,0.02265735511976861,652
243,0.8435263633728027,0.033958909522736495,0.5179689725240072,0.04426457748934938,ball_tree,3,distance,False,True,False,char,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 4)}",0.5789473684210527,0.5478547854785478,0.594059405940594,0.5736205199467315,0.019235353285235287,211
244,1.04585599899292,0.0663670565224247,0.5034112135569254,0.013071465500363628,ball_tree,3,distance,False,True,False,char,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 5)}",0.5723684210526315,0.528052805280528,0.6270627062706271,0.5758279775345956,0.04049458006372565,130
245,0.9850406646728516,0.23225182038924982,0.5851898193359375,0.13861686324414435,ball_tree,3,distance,False,True,False,char,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (2, 3)}",0.5394736842105263,0.5379537953795379,0.6138613861386139,0.5637629552428928,0.03543037396711708,655
246,0.6212435563405355,0.012188303018505254,0.3522765636444092,0.01804661637242798,ball_tree,3,distance,False,True,False,char_wb,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 1)}",0.5460526315789473,0.5115511551155115,0.5577557755775577,0.5384531874240055,0.019613437597873117,2095
247,0.6906703313191732,0.031766197665817904,0.39942065874735516,0.01979424730799323,ball_tree,3,distance,False,True,False,char_wb,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 2)}",0.5855263157894737,0.46864686468646866,0.5676567656765676,0.5406099820508367,0.051405887476745744,2002
248,0.780531644821167,0.04372879442762336,0.44997040430704754,0.019832959109395656,ball_tree,3,distance,False,True,False,char_wb,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 3)}",0.5855263157894737,0.5313531353135313,0.5775577557755776,0.5648124022928609,0.023881881518134255,649
249,0.8142925898234049,0.01742254220610914,0.45541636149088544,0.023498807826834472,ball_tree,3,distance,False,True,False,char_wb,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 4)}",0.5953947368421053,0.5379537953795379,0.5841584158415841,0.5725023160210757,0.024856440296172268,256
250,0.8703120549519857,0.017672336233891323,0.49264081319173175,0.0410255755384435,ball_tree,3,distance,False,True,False,char_wb,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 5)}",0.5822368421052632,0.5379537953795379,0.5907590759075908,0.5703165711307973,0.02314690847593706,337
251,0.7441779772440592,0.08141406825138141,0.42706624666849774,0.027446474594609353,ball_tree,3,distance,False,True,False,char_wb,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (2, 3)}",0.5723684210526315,0.5445544554455446,0.5742574257425742,0.5637267674135834,0.013578788466563347,724
252,0.23525476455688477,0.002401137227190736,0.12336842219034831,0.002191172348653321,ball_tree,3,distance,False,False,True,word,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'distance', 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 1)}",0.555921052631579,0.5676567656765676,0.6105610561056105,0.5780462914712524,0.023485302916070143,85
