,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bayes__alpha,param_vectorizer__analyzer,param_vectorizer__binary,param_vectorizer__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
34,0.43212184906005857,0.04254210659451752,0.08814468383789062,0.009112465884520823,0,char_wb,False,"(1, 5)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 5)}",0.5280898876404494,0.5786516853932584,0.5617977528089888,0.5337078651685393,0.5819209039548022,0.5568336189932077,0.022320596294727234,9
35,0.17375435829162597,0.011283781240139347,0.044791555404663085,0.002739882517205771,0,char_wb,False,"(2, 3)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (2, 3)}",0.5,0.550561797752809,0.5337078651685393,0.5674157303370787,0.576271186440678,0.5455913159398211,0.027063073360370143,20
36,0.0244138240814209,0.0017710001478164071,0.005162239074707031,0.0004365289879139063,1.0,word,True,"(1, 1)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 1)}",0.5,0.5224719101123596,0.5168539325842697,0.5561797752808989,0.6045197740112994,0.5400050783977655,0.037060924461167044,30
37,0.05733909606933594,0.007998395719984907,0.009610223770141601,0.0007922312576959357,1.0,word,True,"(1, 2)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 2)}",0.5,0.5112359550561798,0.5393258426966292,0.5393258426966292,0.5988700564971752,0.5377515393893227,0.03425984510782629,38
38,0.08084535598754883,0.0043473084898124365,0.012161779403686523,0.0010111673725308875,1.0,word,True,"(1, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 3)}",0.5,0.5168539325842697,0.5393258426966292,0.5393258426966292,0.5988700564971752,0.5388751348949407,0.03345446564335052,35
39,0.11720995903015137,0.009142448321400381,0.014197587966918945,0.0007537006742636528,1.0,word,True,"(1, 4)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 4)}",0.5056179775280899,0.5224719101123596,0.5449438202247191,0.5337078651685393,0.5875706214689266,0.5388624389005269,0.027603925533099385,36
40,0.15822172164916992,0.021252941310042572,0.02497129440307617,0.01605688827971102,1.0,word,True,"(1, 5)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 5)}",0.4943820224719101,0.5168539325842697,0.550561797752809,0.5337078651685393,0.5875706214689266,0.5366152478892909,0.03153906826702565,39
41,0.12000470161437989,0.058658585349161345,0.011997747421264648,0.0036353196861004006,1.0,word,True,"(2, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': True, 'vectorizer__ngram_range': (2, 3)}",0.5224719101123596,0.5168539325842697,0.550561797752809,0.5561797752808989,0.5819209039548022,0.5455976639370279,0.02373606560684648,19
42,0.030078601837158204,0.0018077316231513735,0.006475830078125,0.0017884834632358349,1.0,word,False,"(1, 1)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 1)}",0.5112359550561798,0.5168539325842697,0.5056179775280899,0.550561797752809,0.5932203389830508,0.53549800038088,0.032826362082910926,40
43,0.062303590774536136,0.002821445897843568,0.011199617385864257,0.0029937019921760463,1.0,word,False,"(1, 2)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 2)}",0.5168539325842697,0.5224719101123596,0.5393258426966292,0.5280898876404494,0.615819209039548,0.5445121564146512,0.036419869077855924,23
